source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
2,1,2,1,0.8177,50,0.836,0.7495555555555555
2,1,2,2,0.8177,50,0.822,0.7683333333333333
2,1,2,3,0.8177,50,0.818,0.756
2,1,2,4,0.8177,52,0.83,0.7473333333333333
3,1,2,0,0.8177,37,0.832,0.8165555555555556
3,1,2,1,0.8177,37,0.826,0.8165555555555556
3,1,2,2,0.8177,37,0.82,0.8162222222222222
3,1,2,3,0.8177,37,0.832,0.8174444444444444
3,1,2,4,0.8177,40,0.832,0.8162222222222222
4,1,2,0,0.8177,45,0.826,0.7944444444444444
4,1,2,1,0.8177,42,0.824,0.7974444444444444
4,1,2,2,0.8177,46,0.828,0.7897777777777778
4,1,2,3,0.8177,44,0.826,0.79
4,1,2,4,0.8177,44,0.826,0.7951111111111111
5,1,2,0,0.8177,76,0.826,0.7637777777777778
5,1,2,1,0.8177,74,0.822,0.7917777777777778
5,1,2,2,0.8177,78,0.822,0.7913333333333333
5,1,2,3,0.8177,75,0.82,0.7828888888888889
5,1,2,4,0.8177,75,0.822,0.7905555555555556
6,1,2,0,0.8177,20,0.002,0.8598888888888889
6,1,2,1,0.8177,84,0.818,0.6683333333333333
6,1,2,2,0.8177,85,0.818,0.6682222222222223
6,1,2,3,0.8177,80,0.82,0.6771111111111111
6,1,2,4,0.8177,88,0.82,0.6672222222222223
7,1,2,0,0.8177,49,0.83,0.8098888888888889
7,1,2,1,0.8177,54,0.822,0.8084444444444444
7,1,2,2,0.8177,48,0.83,0.811
7,1,2,3,0.8177,49,0.818,0.8113333333333334
7,1,2,4,0.8177,56,0.832,0.8085555555555556
8,1,2,0,0.8177,74,0.818,0.793
8,1,2,1,0.8177,71,0.818,0.7925555555555556
8,1,2,2,0.8177,71,0.82,0.7935555555555556
8,1,2,3,0.8177,70,0.818,0.7926666666666666
8,1,2,4,0.8177,20,0.002,0.7997777777777778
9,1,2,0,0.8177,44,0.822,0.8044444444444444
9,1,2,1,0.8177,41,0.82,0.8043333333333333
9,1,2,2,0.8177,48,0.822,0.8015555555555556
9,1,2,3,0.8177,43,0.826,0.8033333333333333
9,1,2,4,0.8177,44,0.828,0.8012222222222222
0,2,2,0,0.8177,56,0.82,0.7955555555555556
0,2,2,1,0.8177,59,0.822,0.7897777777777778
0,2,2,2,0.8177,55,0.82,0.7946666666666666
0,2,2,3,0.8177,56,0.818,0.7915555555555556
0,2,2,4,0.8177,55,0.828,0.7937777777777778
1,2,2,0,0.8177,33,0.818,0.8021111111111111
1,2,2,1,0.8177,33,0.844,0.8021111111111111
1,2,2,2,0.8177,33,0.834,0.802
1,2,2,3,0.8177,32,0.822,0.8026666666666666
1,2,2,4,0.8177,32,0.822,0.8026666666666666
3,2,2,0,0.8177,39,0.826,0.8091111111111111
3,2,2,1,0.8177,41,0.828,0.8074444444444444
3,2,2,2,0.8177,40,0.82,0.8078888888888889
3,2,2,3,0.8177,41,0.82,0.8086666666666666
3,2,2,4,0.8177,42,0.826,0.808
4,2,2,0,0.8177,29,0.822,0.8417777777777777
4,2,2,1,0.8177,35,0.824,0.8367777777777777
4,2,2,2,0.8177,31,0.824,0.8395555555555556
4,2,2,3,0.8177,32,0.83,0.8384444444444444
4,2,2,4,0.8177,32,0.824,0.8391111111111111
5,2,2,0,0.8177,73,0.822,0.7604444444444445
5,2,2,1,0.8177,75,0.828,0.7758888888888889
5,2,2,2,0.8177,69,0.838,0.7802222222222223
5,2,2,3,0.8177,71,0.83,0.7728888888888888
5,2,2,4,0.8177,70,0.822,0.7855555555555556
6,2,2,0,0.8177,65,0.822,0.7795555555555556
6,2,2,1,0.8177,68,0.822,0.7666666666666667
6,2,2,2,0.8177,66,0.824,0.7812222222222223
6,2,2,3,0.8177,64,0.824,0.7853333333333333
6,2,2,4,0.8177,67,0.82,0.7802222222222223
7,2,2,0,0.8177,55,0.828,0.8118888888888889
7,2,2,1,0.8177,50,0.824,0.8138888888888889
7,2,2,2,0.8177,52,0.82,0.8127777777777778
7,2,2,3,0.8177,50,0.822,0.8135555555555556
7,2,2,4,0.8177,49,0.828,0.8138888888888889
8,2,2,0,0.8177,78,0.818,0.7857777777777778
8,2,2,1,0.8177,83,0.826,0.7844444444444445
8,2,2,2,0.8177,80,0.822,0.785
8,2,2,3,0.8177,82,0.818,0.7855555555555556
8,2,2,4,0.8177,84,0.826,0.785
9,2,2,0,0.8177,49,0.822,0.8045555555555556
9,2,2,1,0.8177,47,0.82,0.8057777777777778
9,2,2,2,0.8177,46,0.822,0.8048888888888889
9,2,2,3,0.8177,48,0.826,0.8066666666666666
9,2,2,4,0.8177,47,0.818,0.8068888888888889
0,3,2,0,0.8177,47,0.822,0.8116666666666666
0,3,2,1,0.8177,50,0.818,0.8158888888888889
0,3,2,2,0.8177,49,0.818,0.8111111111111111
0,3,2,3,0.8177,51,0.818,0.8147777777777778
0,3,2,4,0.8177,49,0.824,0.8123333333333334
1,3,2,0,0.8177,30,0.838,0.8047777777777778
1,3,2,1,0.8177,29,0.82,0.8048888888888889
1,3,2,2,0.8177,30,0.862,0.8048888888888889
1,3,2,3,0.8177,30,0.836,0.8048888888888889
1,3,2,4,0.8177,30,0.83,0.8048888888888889
2,3,2,0,0.8177,61,0.818,0.7888888888888889
2,3,2,1,0.8177,61,0.82,0.7878888888888889
2,3,2,2,0.8177,20,0.012,0.8341111111111111
2,3,2,3,0.8177,20,0.01,0.8342222222222222
2,3,2,4,0.8177,61,0.82,0.7934444444444444
4,3,2,0,0.8177,52,0.818,0.8125555555555556
4,3,2,1,0.8177,52,0.844,0.8112222222222222
4,3,2,2,0.8177,50,0.828,0.8147777777777778
4,3,2,3,0.8177,48,0.828,0.8137777777777778
4,3,2,4,0.8177,48,0.82,0.814
5,3,2,0,0.8177,25,0.002,0.8078888888888889
5,3,2,1,0.8177,73,0.826,0.7178888888888889
5,3,2,2,0.8177,25,0.002,0.8085555555555556
5,3,2,3,0.8177,25,0.002,0.8085555555555556
5,3,2,4,0.8177,73,0.822,0.727
6,3,2,0,0.8177,83,0.818,0.7238888888888889
6,3,2,1,0.8177,81,0.822,0.7314444444444445
6,3,2,2,0.8177,82,0.826,0.7394444444444445
6,3,2,3,0.8177,80,0.822,0.736
6,3,2,4,0.8177,85,0.826,0.7281111111111112
7,3,2,0,0.8177,39,0.83,0.8141111111111111
7,3,2,1,0.8177,38,0.824,0.8136666666666666
7,3,2,2,0.8177,36,0.82,0.814
7,3,2,3,0.8177,37,0.818,0.8141111111111111
7,3,2,4,0.8177,38,0.824,0.8134444444444444
8,3,2,0,0.8177,69,0.82,0.8021111111111111
8,3,2,1,0.8177,68,0.82,0.8013333333333333
8,3,2,2,0.8177,67,0.82,0.8021111111111111
8,3,2,3,0.8177,66,0.838,0.8011111111111111
8,3,2,4,0.8177,68,0.818,0.801
9,3,2,0,0.8177,37,0.818,0.8078888888888889
9,3,2,1,0.8177,39,0.822,0.8071111111111111
9,3,2,2,0.8177,39,0.824,0.8076666666666666
9,3,2,3,0.8177,37,0.828,0.8084444444444444
9,3,2,4,0.8177,39,0.822,0.8073333333333333
0,4,2,0,0.8177,72,0.818,0.7843333333333333
0,4,2,1,0.8177,72,0.818,0.7844444444444445
0,4,2,2,0.8177,70,0.818,0.7852222222222223
0,4,2,3,0.8177,71,0.82,0.7862222222222223
0,4,2,4,0.8177,72,0.82,0.788
1,4,2,0,0.8177,36,0.844,0.8052222222222222
1,4,2,1,0.8177,33,0.826,0.8064444444444444
1,4,2,2,0.8177,35,0.838,0.8057777777777778
1,4,2,3,0.8177,34,0.828,0.8054444444444444
1,4,2,4,0.8177,34,0.82,0.8057777777777778
2,4,2,0,0.8177,26,0.834,0.8266666666666667
2,4,2,1,0.8177,25,0.828,0.8261111111111111
2,4,2,2,0.8177,23,0.818,0.8264444444444444
2,4,2,3,0.8177,25,0.836,0.8263333333333334
2,4,2,4,0.8177,24,0.852,0.8268888888888889
3,4,2,0,0.8177,41,0.822,0.8155555555555556
3,4,2,1,0.8177,41,0.848,0.8162222222222222
3,4,2,2,0.8177,39,0.818,0.8153333333333334
3,4,2,3,0.8177,41,0.822,0.8151111111111111
3,4,2,4,0.8177,42,0.826,0.8148888888888889
5,4,2,0,0.8177,69,0.822,0.728
5,4,2,1,0.8177,70,0.82,0.7274444444444444
5,4,2,2,0.8177,70,0.83,0.7212222222222222
5,4,2,3,0.8177,71,0.824,0.7358888888888889
5,4,2,4,0.8177,72,0.828,0.7312222222222222
6,4,2,0,0.8177,74,0.818,0.7722222222222223
6,4,2,1,0.8177,70,0.82,0.7843333333333333
6,4,2,2,0.8177,81,0.82,0.7642222222222222
6,4,2,3,0.8177,74,0.818,0.7811111111111111
6,4,2,4,0.8177,79,0.818,0.7703333333333333
7,4,2,0,0.8177,38,0.82,0.8136666666666666
7,4,2,1,0.8177,36,0.818,0.8138888888888889
7,4,2,2,0.8177,36,0.822,0.8138888888888889
7,4,2,3,0.8177,40,0.824,0.8134444444444444
7,4,2,4,0.8177,40,0.82,0.8133333333333334
8,4,2,0,0.8177,64,0.82,0.7966666666666666
8,4,2,1,0.8177,64,0.818,0.7976666666666666
8,4,2,2,0.8177,67,0.82,0.7955555555555556
8,4,2,3,0.8177,63,0.818,0.7973333333333333
8,4,2,4,0.8177,66,0.824,0.7973333333333333
9,4,2,0,0.8177,41,0.83,0.8054444444444444
9,4,2,1,0.8177,39,0.818,0.8068888888888889
9,4,2,2,0.8177,40,0.82,0.8055555555555556
9,4,2,3,0.8177,41,0.826,0.8064444444444444
9,4,2,4,0.8177,43,0.824,0.806
0,5,2,0,0.8177,62,0.82,0.7833333333333333
0,5,2,1,0.8177,65,0.82,0.7805555555555556
0,5,2,2,0.8177,61,0.824,0.7893333333333333
0,5,2,3,0.8177,63,0.818,0.786
0,5,2,4,0.8177,64,0.818,0.7841111111111111
1,5,2,0,0.8177,36,0.842,0.805
1,5,2,1,0.8177,38,0.822,0.8047777777777778
1,5,2,2,0.8177,34,0.818,0.805
1,5,2,3,0.8177,36,0.824,0.8048888888888889
1,5,2,4,0.8177,38,0.832,0.8047777777777778
2,5,2,0,0.8177,51,0.822,0.7588888888888888
2,5,2,1,0.8177,50,0.826,0.761
2,5,2,2,0.8177,51,0.82,0.7587777777777778
2,5,2,3,0.8177,51,0.828,0.7641111111111111
2,5,2,4,0.8177,50,0.824,0.7572222222222222
3,5,2,0,0.8177,48,0.82,0.8024444444444444
3,5,2,1,0.8177,47,0.824,0.8064444444444444
3,5,2,2,0.8177,48,0.824,0.8063333333333333
3,5,2,3,0.8177,46,0.824,0.8048888888888889
3,5,2,4,0.8177,49,0.826,0.8014444444444444
4,5,2,0,0.8177,47,0.822,0.7554444444444445
4,5,2,1,0.8177,47,0.818,0.753
4,5,2,2,0.8177,48,0.824,0.7582222222222222
4,5,2,3,0.8177,49,0.818,0.7544444444444445
4,5,2,4,0.8177,49,0.818,0.7545555555555555
6,5,2,0,0.8177,84,0.822,0.6384444444444445
6,5,2,1,0.8177,88,0.826,0.6327777777777778
6,5,2,2,0.8177,82,0.822,0.661
6,5,2,3,0.8177,84,0.82,0.6387777777777778
6,5,2,4,0.8177,85,0.818,0.6514444444444445
7,5,2,0,0.8177,19,0.822,0.8184444444444444
7,5,2,1,0.8177,19,0.822,0.8178888888888889
7,5,2,2,0.8177,19,0.838,0.818
7,5,2,3,0.8177,19,0.832,0.818
7,5,2,4,0.8177,18,0.824,0.8185555555555556
8,5,2,0,0.8177,74,0.818,0.8028888888888889
8,5,2,1,0.8177,74,0.822,0.8024444444444444
8,5,2,2,0.8177,78,0.82,0.8042222222222222
8,5,2,3,0.8177,78,0.82,0.8028888888888889
8,5,2,4,0.8177,77,0.822,0.8031111111111111
9,5,2,0,0.8177,26,0.846,0.8071111111111111
9,5,2,1,0.8177,26,0.866,0.8068888888888889
9,5,2,2,0.8177,24,0.832,0.808
9,5,2,3,0.8177,26,0.84,0.8047777777777778
9,5,2,4,0.8177,26,0.834,0.8065555555555556
0,6,2,0,0.8177,21,0.832,0.8368888888888889
0,6,2,1,0.8177,21,0.826,0.8375555555555556
0,6,2,2,0.8177,21,0.824,0.837
0,6,2,3,0.8177,20,0.822,0.8373333333333334
0,6,2,4,0.8177,21,0.83,0.8367777777777777
1,6,2,0,0.8177,38,0.828,0.8056666666666666
1,6,2,1,0.8177,36,0.836,0.8051111111111111
1,6,2,2,0.8177,39,0.834,0.8058888888888889
1,6,2,3,0.8177,37,0.818,0.8048888888888889
1,6,2,4,0.8177,38,0.83,0.8056666666666666
2,6,2,0,0.8177,30,0.832,0.8171111111111111
2,6,2,1,0.8177,30,0.82,0.8168888888888889
2,6,2,2,0.8177,27,0.83,0.8213333333333334
2,6,2,3,0.8177,23,0.82,0.8268888888888889
2,6,2,4,0.8177,28,0.818,0.82
3,6,2,0,0.8177,31,0.826,0.8206666666666667
3,6,2,1,0.8177,33,0.834,0.8202222222222222
3,6,2,2,0.8177,32,0.828,0.8206666666666667
3,6,2,3,0.8177,33,0.834,0.8191111111111111
3,6,2,4,0.8177,32,0.826,0.8206666666666667
4,6,2,0,0.8177,33,0.826,0.8227777777777778
4,6,2,1,0.8177,32,0.82,0.8251111111111111
4,6,2,2,0.8177,30,0.822,0.8245555555555556
4,6,2,3,0.8177,31,0.822,0.823
4,6,2,4,0.8177,30,0.818,0.8244444444444444
5,6,2,0,0.8177,49,0.818,0.7761111111111111
5,6,2,1,0.8177,54,0.836,0.7462222222222222
5,6,2,2,0.8177,52,0.84,0.7738888888888888
5,6,2,3,0.8177,52,0.828,0.7768888888888889
5,6,2,4,0.8177,50,0.83,0.7768888888888889
7,6,2,0,0.8177,31,0.834,0.8097777777777778
7,6,2,1,0.8177,30,0.846,0.8095555555555556
7,6,2,2,0.8177,30,0.844,0.8095555555555556
7,6,2,3,0.8177,30,0.828,0.8095555555555556
7,6,2,4,0.8177,30,0.846,0.8095555555555556
8,6,2,0,0.8177,52,0.822,0.7991111111111111
8,6,2,1,0.8177,50,0.824,0.7991111111111111
8,6,2,2,0.8177,52,0.832,0.7983333333333333
8,6,2,3,0.8177,55,0.832,0.7976666666666666
8,6,2,4,0.8177,52,0.824,0.7985555555555556
9,6,2,0,0.8177,35,0.83,0.8045555555555556
9,6,2,1,0.8177,36,0.824,0.8052222222222222
9,6,2,2,0.8177,36,0.84,0.8047777777777778
9,6,2,3,0.8177,36,0.822,0.8041111111111111
9,6,2,4,0.8177,34,0.832,0.8055555555555556
0,7,2,0,0.8177,75,0.818,0.7977777777777778
0,7,2,1,0.8177,72,0.82,0.8038888888888889
0,7,2,2,0.8177,76,0.818,0.7966666666666666
0,7,2,3,0.8177,79,0.82,0.7976666666666666
0,7,2,4,0.8177,75,0.818,0.8042222222222222
1,7,2,0,0.8177,44,0.82,0.8062222222222222
1,7,2,1,0.8177,43,0.822,0.8062222222222222
1,7,2,2,0.8177,45,0.818,0.8063333333333333
1,7,2,3,0.8177,48,0.822,0.807
1,7,2,4,0.8177,42,0.82,0.806
2,7,2,0,0.8177,54,0.836,0.77
2,7,2,1,0.8177,55,0.844,0.7742222222222223
2,7,2,2,0.8177,53,0.828,0.7795555555555556
2,7,2,3,0.8177,55,0.834,0.7752222222222223
2,7,2,4,0.8177,56,0.83,0.7691111111111111
3,7,2,0,0.8177,53,0.822,0.8042222222222222
3,7,2,1,0.8177,51,0.824,0.8077777777777778
3,7,2,2,0.8177,52,0.822,0.8054444444444444
3,7,2,3,0.8177,49,0.824,0.8107777777777778
3,7,2,4,0.8177,50,0.83,0.8085555555555556
4,7,2,0,0.8177,51,0.818,0.7938888888888889
4,7,2,1,0.8177,54,0.82,0.7864444444444444
4,7,2,2,0.8177,53,0.818,0.7933333333333333
4,7,2,3,0.8177,52,0.818,0.7978888888888889
4,7,2,4,0.8177,54,0.82,0.7836666666666666
5,7,2,0,0.8177,58,0.822,0.8103333333333333
5,7,2,1,0.8177,56,0.824,0.8104444444444444
5,7,2,2,0.8177,65,0.818,0.8116666666666666
5,7,2,3,0.8177,54,0.818,0.8108888888888889
5,7,2,4,0.8177,56,0.822,0.811
6,7,2,0,0.8177,92,0.818,0.6574444444444445
6,7,2,1,0.8177,96,0.818,0.6554444444444445
6,7,2,2,0.8177,96,0.824,0.6587777777777778
6,7,2,3,0.8177,91,0.82,0.6608888888888889
6,7,2,4,0.8177,96,0.82,0.6437777777777778
8,7,2,0,0.8177,84,0.82,0.7978888888888889
8,7,2,1,0.8177,82,0.824,0.7951111111111111
8,7,2,2,0.8177,82,0.818,0.7944444444444444
8,7,2,3,0.8177,26,0.008,0.8025555555555556
8,7,2,4,0.8177,25,0.012,0.8027777777777778
9,7,2,0,0.8177,36,0.82,0.8144444444444444
9,7,2,1,0.8177,36,0.828,0.8144444444444444
9,7,2,2,0.8177,34,0.828,0.8145555555555556
9,7,2,3,0.8177,37,0.832,0.8151111111111111
9,7,2,4,0.8177,36,0.826,0.8156666666666667
0,8,2,0,0.8177,70,0.818,0.8024444444444444
0,8,2,1,0.8177,67,0.822,0.8025555555555556
0,8,2,2,0.8177,68,0.82,0.8047777777777778
0,8,2,3,0.8177,72,0.818,0.7985555555555556
0,8,2,4,0.8177,72,0.818,0.7974444444444444
1,8,2,0,0.8177,20,0.004,0.8078888888888889
1,8,2,1,0.8177,43,0.822,0.8064444444444444
1,8,2,2,0.8177,20,0.002,0.8078888888888889
1,8,2,3,0.8177,20,0.002,0.8072222222222222
1,8,2,4,0.8177,20,0.004,0.8078888888888889
2,8,2,0,0.8177,54,0.826,0.7757777777777778
2,8,2,1,0.8177,50,0.822,0.7813333333333333
2,8,2,2,0.8177,50,0.82,0.7775555555555556
2,8,2,3,0.8177,49,0.818,0.7927777777777778
2,8,2,4,0.8177,50,0.828,0.783
3,8,2,0,0.8177,50,0.818,0.8084444444444444
3,8,2,1,0.8177,50,0.82,0.8086666666666666
3,8,2,2,0.8177,51,0.822,0.8084444444444444
3,8,2,3,0.8177,49,0.82,0.8093333333333333
3,8,2,4,0.8177,48,0.818,0.8094444444444444
4,8,2,0,0.8177,47,0.82,0.8048888888888889
4,8,2,1,0.8177,45,0.828,0.8064444444444444
4,8,2,2,0.8177,47,0.82,0.804
4,8,2,3,0.8177,47,0.83,0.8056666666666666
4,8,2,4,0.8177,46,0.832,0.8058888888888889
5,8,2,0,0.8177,40,0.82,0.7957777777777778
5,8,2,1,0.8177,39,0.828,0.7964444444444444
5,8,2,2,0.8177,40,0.826,0.7973333333333333
5,8,2,3,0.8177,39,0.834,0.7955555555555556
5,8,2,4,0.8177,39,0.842,0.7973333333333333
6,8,2,0,0.8177,88,0.82,0.6907777777777778
6,8,2,1,0.8177,89,0.828,0.6946666666666667
6,8,2,2,0.8177,88,0.822,0.6895555555555556
6,8,2,3,0.8177,87,0.818,0.6958888888888889
6,8,2,4,0.8177,93,0.818,0.6821111111111111
7,8,2,0,0.8177,31,0.848,0.7982222222222223
7,8,2,1,0.8177,31,0.822,0.7982222222222223
7,8,2,2,0.8177,32,0.83,0.7987777777777778
7,8,2,3,0.8177,32,0.834,0.7958888888888889
7,8,2,4,0.8177,31,0.824,0.7978888888888889
9,8,2,0,0.8177,32,0.82,0.7985555555555556
9,8,2,1,0.8177,32,0.834,0.7988888888888889
9,8,2,2,0.8177,32,0.846,0.8003333333333333
9,8,2,3,0.8177,33,0.848,0.7991111111111111
9,8,2,4,0.8177,31,0.836,0.7988888888888889
0,9,2,0,0.8177,86,0.83,0.793
0,9,2,1,0.8177,82,0.82,0.7948888888888889
0,9,2,2,0.8177,79,0.82,0.796
0,9,2,3,0.8177,77,0.822,0.7948888888888889
0,9,2,4,0.8177,74,0.818,0.7955555555555556
1,9,2,0,0.8177,40,0.822,0.8046666666666666
1,9,2,1,0.8177,39,0.82,0.8047777777777778
1,9,2,2,0.8177,40,0.824,0.8036666666666666
1,9,2,3,0.8177,37,0.824,0.8052222222222222
1,9,2,4,0.8177,39,0.818,0.8046666666666666
2,9,2,0,0.8177,57,0.82,0.7434444444444445
2,9,2,1,0.8177,54,0.822,0.7432222222222222
2,9,2,2,0.8177,57,0.826,0.7447777777777778
2,9,2,3,0.8177,55,0.826,0.7384444444444445
2,9,2,4,0.8177,53,0.82,0.7463333333333333
3,9,2,0,0.8177,52,0.82,0.8052222222222222
3,9,2,1,0.8177,54,0.822,0.8044444444444444
3,9,2,2,0.8177,55,0.824,0.8028888888888889
3,9,2,3,0.8177,55,0.82,0.8013333333333333
3,9,2,4,0.8177,51,0.828,0.8054444444444444
4,9,2,0,0.8177,57,0.824,0.7662222222222222
4,9,2,1,0.8177,52,0.82,0.7834444444444445
4,9,2,2,0.8177,55,0.818,0.7691111111111111
4,9,2,3,0.8177,57,0.822,0.765
4,9,2,4,0.8177,58,0.818,0.76
5,9,2,0,0.8177,56,0.82,0.8067777777777778
5,9,2,1,0.8177,56,0.84,0.807
5,9,2,2,0.8177,57,0.834,0.807
5,9,2,3,0.8177,56,0.828,0.8078888888888889
5,9,2,4,0.8177,59,0.83,0.8063333333333333
6,9,2,0,0.8177,101,0.818,0.6494444444444445
6,9,2,1,0.8177,98,0.83,0.6444444444444445
6,9,2,2,0.8177,97,0.82,0.659
6,9,2,3,0.8177,97,0.82,0.6687777777777778
6,9,2,4,0.8177,100,0.826,0.6515555555555556
7,9,2,0,0.8177,37,0.834,0.8156666666666667
7,9,2,1,0.8177,37,0.824,0.8153333333333334
7,9,2,2,0.8177,39,0.84,0.8151111111111111
7,9,2,3,0.8177,36,0.83,0.816
7,9,2,4,0.8177,39,0.818,0.8153333333333334
8,9,2,0,0.8177,20,0.002,0.8033333333333333
8,9,2,1,0.8177,89,0.824,0.7867777777777778
8,9,2,2,0.8177,86,0.818,0.7893333333333333
8,9,2,3,0.8177,20,0.002,0.803
8,9,2,4,0.8177,88,0.82,0.785
1,0,3,0,0.8177,34,0.82,0.8048235294117647
1,0,3,1,0.8177,35,0.868,0.8018823529411765
1,0,3,2,0.8177,33,0.82,0.8014117647058824
1,0,3,3,0.8177,33,0.828,0.8036470588235294
1,0,3,4,0.8177,34,0.86,0.8024705882352942
2,0,3,0,0.8177,49,0.818,0.7864705882352941
2,0,3,1,0.8177,45,0.82,0.7908235294117647
2,0,3,2,0.8177,53,0.824,0.7724705882352941
2,0,3,3,0.8177,47,0.818,0.784
2,0,3,4,0.8177,49,0.828,0.7770588235294118
3,0,3,0,0.8177,30,0.838,0.82
3,0,3,1,0.8177,30,0.83,0.8215294117647058
3,0,3,2,0.8177,29,0.826,0.8216470588235294
3,0,3,3,0.8177,30,0.824,0.8218823529411765
3,0,3,4,0.8177,30,0.818,0.8212941176470588
4,0,3,0,0.8177,46,0.822,0.8058823529411765
4,0,3,1,0.8177,46,0.828,0.8030588235294117
