source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
-1,9,1,2,0.8749,138,0.8763,
-1,9,1,3,0.8749,137,0.8757,
-1,9,1,4,0.8749,140,0.8784,
1,0,2,0,0.8749,67,0.89,0.8076666666666666
1,0,2,1,0.8749,67,0.892,0.8076666666666666
1,0,2,2,0.8749,68,0.892,0.8082222222222222
1,0,2,3,0.8749,66,0.882,0.8094444444444444
1,0,2,4,0.8749,67,0.902,0.8044444444444444
2,0,2,0,0.8749,61,0.884,0.7866666666666666
2,0,2,1,0.8749,60,0.878,0.7848888888888889
2,0,2,2,0.8749,60,0.892,0.7881111111111111
2,0,2,3,0.8749,59,0.88,0.7933333333333333
2,0,2,4,0.8749,58,0.878,0.7921111111111111
3,0,2,0,0.8749,52,0.88,0.8532222222222222
3,0,2,1,0.8749,53,0.878,0.853
3,0,2,2,0.8749,54,0.884,0.8535555555555555
3,0,2,3,0.8749,51,0.876,0.8544444444444445
3,0,2,4,0.8749,51,0.888,0.8521111111111112
4,0,2,0,0.8749,65,0.894,0.7377777777777778
4,0,2,1,0.8749,64,0.89,0.7416666666666667
4,0,2,2,0.8749,64,0.876,0.7386666666666667
4,0,2,3,0.8749,66,0.882,0.7402222222222222
4,0,2,4,0.8749,64,0.884,0.7408888888888889
5,0,2,0,0.8749,71,0.88,0.7723333333333333
5,0,2,1,0.8749,72,0.886,0.7743333333333333
5,0,2,2,0.8749,70,0.876,0.779
5,0,2,3,0.8749,33,0.004,0.8518888888888889
5,0,2,4,0.8749,72,0.904,0.7767777777777778
6,0,2,0,0.8749,64,0.888,0.7555555555555555
6,0,2,1,0.8749,63,0.876,0.7627777777777778
6,0,2,2,0.8749,63,0.88,0.7634444444444445
6,0,2,3,0.8749,62,0.882,0.7727777777777778
6,0,2,4,0.8749,62,0.878,0.7691111111111111
7,0,2,0,0.8749,71,0.896,0.7384444444444445
7,0,2,1,0.8749,71,0.902,0.7396666666666667
7,0,2,2,0.8749,72,0.902,0.7328888888888889
7,0,2,3,0.8749,71,0.898,0.7412222222222222
7,0,2,4,0.8749,71,0.89,0.7434444444444445
8,0,2,0,0.8749,72,0.886,0.8062222222222222
8,0,2,1,0.8749,72,0.89,0.8091111111111111
8,0,2,2,0.8749,75,0.896,0.7985555555555556
8,0,2,3,0.8749,73,0.878,0.8017777777777778
8,0,2,4,0.8749,73,0.884,0.8035555555555556
9,0,2,0,0.8749,76,0.894,0.741
9,0,2,1,0.8749,77,0.884,0.7513333333333333
9,0,2,2,0.8749,76,0.906,0.7541111111111111
9,0,2,3,0.8749,75,0.89,0.7556666666666667
9,0,2,4,0.8749,77,0.888,0.7515555555555555
0,1,2,0,0.8749,86,0.88,0.7175555555555555
0,1,2,1,0.8749,87,0.892,0.7231111111111111
0,1,2,2,0.8749,85,0.882,0.7361111111111112
0,1,2,3,0.8749,86,0.882,0.7202222222222222
0,1,2,4,0.8749,87,0.894,0.7192222222222222
2,1,2,0,0.8749,74,0.878,0.7271111111111112
2,1,2,1,0.8749,73,0.88,0.7444444444444445
2,1,2,2,0.8749,73,0.89,0.7423333333333333
2,1,2,3,0.8749,72,0.878,0.7434444444444445
2,1,2,4,0.8749,73,0.892,0.7374444444444445
3,1,2,0,0.8749,67,0.878,0.8344444444444444
3,1,2,1,0.8749,67,0.876,0.8328888888888889
3,1,2,2,0.8749,68,0.876,0.834
3,1,2,3,0.8749,69,0.882,0.8272222222222222
3,1,2,4,0.8749,67,0.876,0.8327777777777777
4,1,2,0,0.8749,70,0.876,0.7452222222222222
4,1,2,1,0.8749,70,0.876,0.7522222222222222
4,1,2,2,0.8749,71,0.89,0.7375555555555555
4,1,2,3,0.8749,70,0.884,0.7515555555555555
4,1,2,4,0.8749,71,0.886,0.7405555555555555
5,1,2,0,0.8749,80,0.894,0.8327777777777777
5,1,2,1,0.8749,81,0.878,0.8262222222222222
5,1,2,2,0.8749,82,0.892,0.824
5,1,2,3,0.8749,81,0.886,0.8247777777777778
5,1,2,4,0.8749,82,0.88,0.8223333333333334
6,1,2,0,0.8749,87,0.902,0.6386666666666667
6,1,2,1,0.8749,84,0.876,0.6498888888888888
6,1,2,2,0.8749,85,0.884,0.6478888888888888
6,1,2,3,0.8749,85,0.886,0.643
6,1,2,4,0.8749,83,0.884,0.6561111111111111
7,1,2,0,0.8749,77,0.882,0.8136666666666666
7,1,2,1,0.8749,76,0.876,0.8204444444444444
7,1,2,2,0.8749,75,0.886,0.8205555555555556
7,1,2,3,0.8749,78,0.876,0.8173333333333334
7,1,2,4,0.8749,76,0.886,0.8183333333333334
8,1,2,0,0.8749,93,0.876,0.7218888888888889
8,1,2,1,0.8749,20,0.002,0.864
8,1,2,2,0.8749,92,0.892,0.7307777777777777
8,1,2,3,0.8749,20,0.002,0.8637777777777778
8,1,2,4,0.8749,20,0.002,0.8638888888888889
9,1,2,0,0.8749,86,0.894,0.7446666666666667
9,1,2,1,0.8749,87,0.898,0.7398888888888889
9,1,2,2,0.8749,86,0.884,0.738
9,1,2,3,0.8749,86,0.876,0.7418888888888889
9,1,2,4,0.8749,86,0.916,0.7486666666666667
0,2,2,0,0.8749,67,0.896,0.8045555555555556
0,2,2,1,0.8749,65,0.886,0.806
0,2,2,2,0.8749,66,0.88,0.7964444444444444
0,2,2,3,0.8749,66,0.886,0.7973333333333333
0,2,2,4,0.8749,65,0.884,0.8036666666666666
1,2,2,0,0.8749,74,0.904,0.7931111111111111
1,2,2,1,0.8749,21,0.002,0.8598888888888889
1,2,2,2,0.8749,74,0.896,0.7927777777777778
1,2,2,3,0.8749,75,0.912,0.794
1,2,2,4,0.8749,74,0.902,0.7916666666666666
3,2,2,0,0.8749,65,0.896,0.8145555555555556
3,2,2,1,0.8749,63,0.876,0.818
3,2,2,2,0.8749,61,0.894,0.8204444444444444
3,2,2,3,0.8749,64,0.902,0.8183333333333334
3,2,2,4,0.8749,63,0.89,0.8188888888888889
4,2,2,0,0.8749,46,0.876,0.8734444444444445
4,2,2,1,0.8749,44,0.876,0.8757777777777778
4,2,2,2,0.8749,45,0.876,0.8721111111111111
4,2,2,3,0.8749,46,0.886,0.8692222222222222
4,2,2,4,0.8749,44,0.878,0.8741111111111111
5,2,2,0,0.8749,71,0.904,0.7848888888888889
5,2,2,1,0.8749,71,0.884,0.7892222222222223
5,2,2,2,0.8749,71,0.884,0.7798888888888889
5,2,2,3,0.8749,71,0.902,0.7817777777777778
5,2,2,4,0.8749,70,0.876,0.7827777777777778
6,2,2,0,0.8749,66,0.88,0.797
6,2,2,1,0.8749,68,0.882,0.7935555555555556
6,2,2,2,0.8749,68,0.878,0.7901111111111111
6,2,2,3,0.8749,67,0.886,0.7921111111111111
6,2,2,4,0.8749,63,0.876,0.8098888888888889
7,2,2,0,0.8749,69,0.888,0.7362222222222222
7,2,2,1,0.8749,68,0.886,0.7357777777777778
7,2,2,2,0.8749,69,0.902,0.7298888888888889
7,2,2,3,0.8749,68,0.89,0.7396666666666667
7,2,2,4,0.8749,68,0.888,0.7391111111111112
8,2,2,0,0.8749,75,0.888,0.7997777777777778
8,2,2,1,0.8749,74,0.88,0.8041111111111111
8,2,2,2,0.8749,74,0.878,0.8032222222222222
8,2,2,3,0.8749,75,0.884,0.7985555555555556
8,2,2,4,0.8749,76,0.898,0.7946666666666666
9,2,2,0,0.8749,76,0.904,0.7758888888888889
9,2,2,1,0.8749,76,0.884,0.7822222222222223
9,2,2,2,0.8749,33,0.002,0.8618888888888889
9,2,2,3,0.8749,33,0.002,0.8628888888888889
9,2,2,4,0.8749,33,0.002,0.862
0,3,2,0,0.8749,62,0.882,0.8393333333333334
0,3,2,1,0.8749,63,0.884,0.8384444444444444
0,3,2,2,0.8749,65,0.878,0.836
0,3,2,3,0.8749,63,0.882,0.8362222222222222
0,3,2,4,0.8749,64,0.88,0.836
1,3,2,0,0.8749,66,0.894,0.8562222222222222
1,3,2,1,0.8749,66,0.88,0.855
1,3,2,2,0.8749,64,0.876,0.8556666666666667
1,3,2,3,0.8749,65,0.884,0.8545555555555555
1,3,2,4,0.8749,65,0.886,0.855
2,3,2,0,0.8749,75,0.89,0.7865555555555556
2,3,2,1,0.8749,75,0.882,0.789
2,3,2,2,0.8749,75,0.89,0.7876666666666666
2,3,2,3,0.8749,76,0.896,0.7897777777777778
2,3,2,4,0.8749,75,0.888,0.7836666666666666
4,3,2,0,0.8749,74,0.88,0.782
4,3,2,1,0.8749,74,0.892,0.7815555555555556
4,3,2,2,0.8749,74,0.882,0.7827777777777778
4,3,2,3,0.8749,73,0.878,0.7865555555555556
4,3,2,4,0.8749,75,0.888,0.7787777777777778
5,3,2,0,0.8749,75,0.882,0.8347777777777777
5,3,2,1,0.8749,74,0.882,0.8395555555555556
5,3,2,2,0.8749,73,0.886,0.8395555555555556
5,3,2,3,0.8749,75,0.876,0.8373333333333334
5,3,2,4,0.8749,35,0.004,0.8638888888888889
6,3,2,0,0.8749,77,0.88,0.765
6,3,2,1,0.8749,77,0.878,0.7627777777777778
6,3,2,2,0.8749,79,0.88,0.7615555555555555
6,3,2,3,0.8749,79,0.88,0.7536666666666667
6,3,2,4,0.8749,79,0.876,0.7611111111111111
7,3,2,0,0.8749,74,0.88,0.8195555555555556
7,3,2,1,0.8749,73,0.9,0.8144444444444444
7,3,2,2,0.8749,73,0.876,0.8158888888888889
7,3,2,3,0.8749,72,0.886,0.8192222222222222
7,3,2,4,0.8749,72,0.896,0.8141111111111111
8,3,2,0,0.8749,85,0.884,0.7978888888888889
8,3,2,1,0.8749,85,0.882,0.7955555555555556
8,3,2,2,0.8749,20,0.004,0.8625555555555555
8,3,2,3,0.8749,85,0.902,0.7964444444444444
8,3,2,4,0.8749,84,0.878,0.8017777777777778
9,3,2,0,0.8749,24,0.002,0.8654444444444445
9,3,2,1,0.8749,78,0.88,0.8267777777777777
9,3,2,2,0.8749,30,0.004,0.8648888888888889
9,3,2,3,0.8749,30,0.004,0.865
9,3,2,4,0.8749,79,0.902,0.8274444444444444
0,4,2,0,0.8749,79,0.878,0.7686666666666667
0,4,2,1,0.8749,82,0.884,0.7562222222222222
0,4,2,2,0.8749,79,0.878,0.769
0,4,2,3,0.8749,81,0.882,0.7576666666666667
0,4,2,4,0.8749,80,0.882,0.7591111111111111
1,4,2,0,0.8749,67,0.876,0.8321111111111111
1,4,2,1,0.8749,68,0.904,0.833
1,4,2,2,0.8749,68,0.876,0.8364444444444444
1,4,2,3,0.8749,69,0.904,0.8346666666666667
1,4,2,4,0.8749,68,0.882,0.8333333333333334
2,4,2,0,0.8749,49,0.882,0.8665555555555555
2,4,2,1,0.8749,50,0.88,0.8682222222222222
2,4,2,2,0.8749,49,0.89,0.8661111111111112
2,4,2,3,0.8749,51,0.878,0.8656666666666667
2,4,2,4,0.8749,49,0.876,0.8658888888888889
3,4,2,0,0.8749,67,0.892,0.8242222222222222
3,4,2,1,0.8749,66,0.884,0.8243333333333334
3,4,2,2,0.8749,66,0.884,0.8295555555555556
3,4,2,3,0.8749,68,0.876,0.822
3,4,2,4,0.8749,67,0.886,0.8238888888888889
5,4,2,0,0.8749,74,0.884,0.7581111111111111
5,4,2,1,0.8749,72,0.88,0.7611111111111111
5,4,2,2,0.8749,73,0.888,0.7613333333333333
5,4,2,3,0.8749,73,0.892,0.7572222222222222
5,4,2,4,0.8749,71,0.876,0.7686666666666667
6,4,2,0,0.8749,72,0.884,0.7992222222222222
6,4,2,1,0.8749,69,0.88,0.8036666666666666
6,4,2,2,0.8749,69,0.88,0.8082222222222222
6,4,2,3,0.8749,70,0.876,0.8025555555555556
6,4,2,4,0.8749,72,0.878,0.7931111111111111
7,4,2,0,0.8749,70,0.882,0.7411111111111112
7,4,2,1,0.8749,71,0.916,0.7403333333333333
7,4,2,2,0.8749,71,0.904,0.7363333333333333
7,4,2,3,0.8749,70,0.906,0.7426666666666667
7,4,2,4,0.8749,70,0.888,0.7385555555555555
8,4,2,0,0.8749,70,0.888,0.8081111111111111
8,4,2,1,0.8749,68,0.88,0.8132222222222222
8,4,2,2,0.8749,69,0.882,0.8047777777777778
8,4,2,3,0.8749,68,0.878,0.8143333333333334
8,4,2,4,0.8749,69,0.882,0.8108888888888889
9,4,2,0,0.8749,81,0.884,0.7448888888888889
9,4,2,1,0.8749,79,0.896,0.7508888888888889
9,4,2,2,0.8749,80,0.882,0.7505555555555555
9,4,2,3,0.8749,80,0.888,0.7585555555555555
9,4,2,4,0.8749,33,0.002,0.8613333333333333
0,5,2,0,0.8749,20,0.002,0.8796666666666667
0,5,2,1,0.8749,77,0.884,0.7244444444444444
0,5,2,2,0.8749,21,0.002,0.8792222222222222
0,5,2,3,0.8749,76,0.898,0.7281111111111112
0,5,2,4,0.8749,75,0.882,0.737
1,5,2,0,0.8749,79,0.89,0.797
1,5,2,1,0.8749,80,0.896,0.7916666666666666
1,5,2,2,0.8749,79,0.9,0.8004444444444444
1,5,2,3,0.8749,76,0.89,0.7953333333333333
1,5,2,4,0.8749,80,0.9,0.7968888888888889
2,5,2,0,0.8749,73,0.878,0.6993333333333334
2,5,2,1,0.8749,75,0.888,0.6833333333333333
2,5,2,2,0.8749,77,0.898,0.6868888888888889
2,5,2,3,0.8749,74,0.886,0.7037777777777777
2,5,2,4,0.8749,74,0.876,0.6985555555555556
3,5,2,0,0.8749,75,0.88,0.7858888888888889
3,5,2,1,0.8749,76,0.884,0.7802222222222223
3,5,2,2,0.8749,75,0.876,0.7808888888888889
3,5,2,3,0.8749,76,0.894,0.7871111111111111
3,5,2,4,0.8749,75,0.878,0.7882222222222223
4,5,2,0,0.8749,74,0.88,0.7157777777777777
4,5,2,1,0.8749,73,0.88,0.7103333333333334
4,5,2,2,0.8749,72,0.88,0.7243333333333334
4,5,2,3,0.8749,74,0.894,0.7054444444444444
4,5,2,4,0.8749,73,0.89,0.7056666666666667
6,5,2,0,0.8749,77,0.886,0.6175555555555555
6,5,2,1,0.8749,78,0.878,0.6201111111111111
6,5,2,2,0.8749,78,0.878,0.6195555555555555
6,5,2,3,0.8749,79,0.878,0.6181111111111111
6,5,2,4,0.8749,79,0.876,0.623
7,5,2,0,0.8749,52,0.9,0.8647777777777778
7,5,2,1,0.8749,49,0.884,0.866
7,5,2,2,0.8749,51,0.888,0.8657777777777778
7,5,2,3,0.8749,50,0.878,0.8657777777777778
7,5,2,4,0.8749,48,0.876,0.8662222222222222
8,5,2,0,0.8749,82,0.878,0.8263333333333334
8,5,2,1,0.8749,84,0.878,0.8265555555555556
8,5,2,2,0.8749,85,0.88,0.8243333333333334
8,5,2,3,0.8749,84,0.888,0.8292222222222222
8,5,2,4,0.8749,84,0.882,0.8255555555555556
9,5,2,0,0.8749,59,0.878,0.848
9,5,2,1,0.8749,60,0.898,0.8466666666666667
9,5,2,2,0.8749,58,0.89,0.8467777777777777
9,5,2,3,0.8749,61,0.898,0.8466666666666667
9,5,2,4,0.8749,61,0.882,0.847
0,6,2,0,0.8749,40,0.88,0.8783333333333333
0,6,2,1,0.8749,39,0.886,0.8794444444444445
0,6,2,2,0.8749,40,0.876,0.8824444444444445
0,6,2,3,0.8749,39,0.882,0.8807777777777778
0,6,2,4,0.8749,40,0.882,0.881
1,6,2,0,0.8749,75,0.882,0.7886666666666666
1,6,2,1,0.8749,75,0.894,0.7893333333333333
1,6,2,2,0.8749,76,0.89,0.7873333333333333
1,6,2,3,0.8749,75,0.908,0.7897777777777778
1,6,2,4,0.8749,77,0.918,0.7923333333333333
2,6,2,0,0.8749,45,0.88,0.8465555555555555
2,6,2,1,0.8749,46,0.882,0.8431111111111111
2,6,2,2,0.8749,46,0.886,0.8453333333333334
2,6,2,3,0.8749,46,0.88,0.8476666666666667
2,6,2,4,0.8749,46,0.88,0.8384444444444444
3,6,2,0,0.8749,56,0.888,0.8353333333333334
3,6,2,1,0.8749,58,0.882,0.8315555555555556
3,6,2,2,0.8749,58,0.89,0.8314444444444444
3,6,2,3,0.8749,58,0.89,0.8342222222222222
3,6,2,4,0.8749,59,0.878,0.8302222222222222
4,6,2,0,0.8749,47,0.876,0.8418888888888889
4,6,2,1,0.8749,48,0.884,0.8423333333333334
4,6,2,2,0.8749,49,0.876,0.837
4,6,2,3,0.8749,49,0.88,0.8393333333333334
4,6,2,4,0.8749,50,0.892,0.8393333333333334
5,6,2,0,0.8749,67,0.894,0.7674444444444445
5,6,2,1,0.8749,67,0.886,0.7685555555555555
5,6,2,2,0.8749,66,0.886,0.7775555555555556
5,6,2,3,0.8749,70,0.892,0.7648888888888888
5,6,2,4,0.8749,68,0.89,0.7674444444444445
7,6,2,0,0.8749,69,0.896,0.7016666666666667
7,6,2,1,0.8749,69,0.888,0.7154444444444444
7,6,2,2,0.8749,68,0.894,0.7081111111111111
7,6,2,3,0.8749,68,0.894,0.711
7,6,2,4,0.8749,69,0.884,0.7127777777777777
8,6,2,0,0.8749,74,0.884,0.8033333333333333
8,6,2,1,0.8749,74,0.878,0.8023333333333333
8,6,2,2,0.8749,72,0.882,0.8048888888888889
8,6,2,3,0.8749,72,0.878,0.8078888888888889
8,6,2,4,0.8749,75,0.896,0.8036666666666666
9,6,2,0,0.8749,75,0.91,0.7497777777777778
9,6,2,1,0.8749,75,0.878,0.7522222222222222
9,6,2,2,0.8749,74,0.89,0.7591111111111111
9,6,2,3,0.8749,72,0.882,0.7492222222222222
9,6,2,4,0.8749,74,0.892,0.7485555555555555
0,7,2,0,0.8749,78,0.894,0.6904444444444444
0,7,2,1,0.8749,78,0.892,0.6913333333333334
0,7,2,2,0.8749,78,0.888,0.6854444444444444
0,7,2,3,0.8749,78,0.88,0.6881111111111111
0,7,2,4,0.8749,78,0.888,0.6954444444444444
1,7,2,0,0.8749,85,0.926,0.7073333333333334
1,7,2,1,0.8749,84,0.89,0.7125555555555556
1,7,2,2,0.8749,84,0.878,0.7251111111111112
1,7,2,3,0.8749,85,0.9,0.721
1,7,2,4,0.8749,85,0.924,0.7062222222222222
2,7,2,0,0.8749,72,0.88,0.703
2,7,2,1,0.8749,72,0.91,0.7035555555555556
2,7,2,2,0.8749,72,0.886,0.6938888888888889
2,7,2,3,0.8749,73,0.896,0.6971111111111111
2,7,2,4,0.8749,72,0.89,0.6974444444444444
3,7,2,0,0.8749,70,0.89,0.7894444444444444
3,7,2,1,0.8749,70,0.894,0.7865555555555556
3,7,2,2,0.8749,70,0.888,0.7826666666666666
3,7,2,3,0.8749,71,0.876,0.783
3,7,2,4,0.8749,71,0.9,0.7798888888888889
4,7,2,0,0.8749,69,0.882,0.7227777777777777
4,7,2,1,0.8749,70,0.89,0.7143333333333334
4,7,2,2,0.8749,69,0.876,0.7284444444444444
4,7,2,3,0.8749,71,0.884,0.7158888888888889
4,7,2,4,0.8749,70,0.892,0.7167777777777777
5,7,2,0,0.8749,64,0.878,0.8668888888888889
5,7,2,1,0.8749,63,0.886,0.8668888888888889
5,7,2,2,0.8749,66,0.882,0.867
5,7,2,3,0.8749,65,0.88,0.8666666666666667
5,7,2,4,0.8749,65,0.878,0.8666666666666667
6,7,2,0,0.8749,76,0.892,0.6362222222222222
6,7,2,1,0.8749,76,0.882,0.636
6,7,2,2,0.8749,77,0.89,0.6324444444444445
6,7,2,3,0.8749,76,0.878,0.6348888888888888
6,7,2,4,0.8749,76,0.876,0.6386666666666667
8,7,2,0,0.8749,87,0.886,0.8156666666666667
8,7,2,1,0.8749,87,0.892,0.8221111111111111
8,7,2,2,0.8749,86,0.884,0.826
8,7,2,3,0.8749,86,0.886,0.82
8,7,2,4,0.8749,86,0.884,0.8175555555555556
9,7,2,0,0.8749,55,0.898,0.8693333333333333
9,7,2,1,0.8749,54,0.884,0.8692222222222222
9,7,2,2,0.8749,57,0.884,0.8691111111111111
9,7,2,3,0.8749,55,0.876,0.8696666666666667
9,7,2,4,0.8749,55,0.896,0.8692222222222222
0,8,2,0,0.8749,72,0.884,0.7338888888888889
0,8,2,1,0.8749,70,0.886,0.7314444444444445
0,8,2,2,0.8749,74,0.886,0.7361111111111112
0,8,2,3,0.8749,70,0.876,0.7348888888888889
0,8,2,4,0.8749,72,0.898,0.7312222222222222
1,8,2,0,0.8749,20,0.004,0.8631111111111112
1,8,2,1,0.8749,20,0.004,0.8627777777777778
1,8,2,2,0.8749,82,0.91,0.7814444444444445
1,8,2,3,0.8749,83,0.876,0.7748888888888888
1,8,2,4,0.8749,20,0.002,0.8628888888888889
2,8,2,0,0.8749,64,0.88,0.7142222222222222
2,8,2,1,0.8749,65,0.886,0.716
2,8,2,2,0.8749,65,0.896,0.7154444444444444
2,8,2,3,0.8749,64,0.882,0.7202222222222222
2,8,2,4,0.8749,65,0.878,0.7096666666666667
3,8,2,0,0.8749,67,0.878,0.7724444444444445
3,8,2,1,0.8749,71,0.876,0.7614444444444445
3,8,2,2,0.8749,67,0.876,0.7691111111111111
3,8,2,3,0.8749,71,0.892,0.7624444444444445
3,8,2,4,0.8749,69,0.882,0.759
4,8,2,0,0.8749,62,0.88,0.7537777777777778
4,8,2,1,0.8749,60,0.882,0.7567777777777778
4,8,2,2,0.8749,62,0.894,0.7518888888888889
4,8,2,3,0.8749,59,0.892,0.7583333333333333
4,8,2,4,0.8749,62,0.884,0.7541111111111111
5,8,2,0,0.8749,65,0.876,0.8352222222222222
5,8,2,1,0.8749,63,0.876,0.8403333333333334
5,8,2,2,0.8749,65,0.876,0.8401111111111111
5,8,2,3,0.8749,66,0.888,0.8367777777777777
5,8,2,4,0.8749,66,0.888,0.8356666666666667
6,8,2,0,0.8749,66,0.892,0.6825555555555556
6,8,2,1,0.8749,67,0.884,0.6726666666666666
6,8,2,2,0.8749,67,0.878,0.6861111111111111
6,8,2,3,0.8749,68,0.88,0.6808888888888889
6,8,2,4,0.8749,66,0.892,0.6801111111111111
7,8,2,0,0.8749,66,0.908,0.8128888888888889
7,8,2,1,0.8749,66,0.88,0.8166666666666667
7,8,2,2,0.8749,66,0.88,0.8132222222222222
7,8,2,3,0.8749,65,0.878,0.811
7,8,2,4,0.8749,66,0.882,0.8094444444444444
9,8,2,0,0.8749,20,0.002,0.868
9,8,2,1,0.8749,25,0.004,0.8667777777777778
9,8,2,2,0.8749,20,0.002,0.8678888888888889
9,8,2,3,0.8749,77,0.906,0.8282222222222222
9,8,2,4,0.8749,20,0.002,0.8676666666666667
0,9,2,0,0.8749,87,0.886,0.7064444444444444
0,9,2,1,0.8749,87,0.884,0.7083333333333334
0,9,2,2,0.8749,88,0.886,0.6895555555555556
0,9,2,3,0.8749,86,0.876,0.7128888888888889
0,9,2,4,0.8749,89,0.882,0.6973333333333334
1,9,2,0,0.8749,91,0.876,0.8014444444444444
1,9,2,1,0.8749,90,0.876,0.8026666666666666
1,9,2,2,0.8749,94,0.894,0.8001111111111111
1,9,2,3,0.8749,93,0.88,0.7985555555555556
1,9,2,4,0.8749,91,0.89,0.7987777777777778
2,9,2,0,0.8749,77,0.888,0.7152222222222222
2,9,2,1,0.8749,77,0.886,0.7061111111111111
2,9,2,2,0.8749,78,0.89,0.6977777777777778
2,9,2,3,0.8749,77,0.876,0.7132222222222222
2,9,2,4,0.8749,76,0.882,0.7197777777777777
3,9,2,0,0.8749,77,0.892,0.8113333333333334
3,9,2,1,0.8749,21,0.002,0.8692222222222222
3,9,2,2,0.8749,22,0.002,0.8687777777777778
3,9,2,3,0.8749,76,0.89,0.8125555555555556
3,9,2,4,0.8749,76,0.878,0.8091111111111111
4,9,2,0,0.8749,74,0.886,0.7236666666666667
4,9,2,1,0.8749,74,0.892,0.7202222222222222
4,9,2,2,0.8749,74,0.888,0.7185555555555555
4,9,2,3,0.8749,74,0.888,0.7248888888888889
4,9,2,4,0.8749,73,0.882,0.724
5,9,2,0,0.8749,74,0.884,0.8588888888888889
5,9,2,1,0.8749,74,0.886,0.8584444444444445
5,9,2,2,0.8749,74,0.882,0.8586666666666667
5,9,2,3,0.8749,74,0.878,0.8576666666666667
5,9,2,4,0.8749,74,0.884,0.8581111111111112
6,9,2,0,0.8749,83,0.89,0.6427777777777778
6,9,2,1,0.8749,85,0.882,0.6185555555555555
6,9,2,2,0.8749,85,0.88,0.6155555555555555
6,9,2,3,0.8749,82,0.88,0.6455555555555555
6,9,2,4,0.8749,84,0.888,0.6291111111111111
7,9,2,0,0.8749,73,0.888,0.8656666666666667
7,9,2,1,0.8749,72,0.89,0.8658888888888889
7,9,2,2,0.8749,71,0.886,0.8663333333333333
7,9,2,3,0.8749,74,0.898,0.8651111111111112
7,9,2,4,0.8749,72,0.878,0.8657777777777778
8,9,2,0,0.8749,94,0.876,0.7247777777777777
8,9,2,1,0.8749,27,0.002,0.8616666666666667
8,9,2,2,0.8749,95,0.886,0.7196666666666667
8,9,2,3,0.8749,92,0.882,0.7347777777777778
8,9,2,4,0.8749,26,0.002,0.8621111111111112
1,0,3,0,0.8749,67,0.892,0.8290588235294117
1,0,3,1,0.8749,67,0.886,0.8311764705882353
1,0,3,2,0.8749,69,0.878,0.8305882352941176
1,0,3,3,0.8749,69,0.888,0.8307058823529412
1,0,3,4,0.8749,66,0.888,0.8269411764705883
2,0,3,0,0.8749,60,0.876,0.8205882352941176
2,0,3,1,0.8749,62,0.888,0.8201176470588235
2,0,3,2,0.8749,62,0.888,0.8201176470588235
2,0,3,3,0.8749,58,0.88,0.8211764705882353
2,0,3,4,0.8749,61,0.886,0.8244705882352941
3,0,3,0,0.8749,50,0.878,0.8572941176470589
3,0,3,1,0.8749,52,0.89,0.858
3,0,3,2,0.8749,51,0.888,0.856
3,0,3,3,0.8749,50,0.888,0.8614117647058823
3,0,3,4,0.8749,51,0.882,0.8585882352941177
4,0,3,0,0.8749,65,0.88,0.7808235294117647
