source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
1,0,2,3,0.9794,197,0.9806338028169014,0.9746192893401016
1,0,2,4,0.9794,195,0.9806338028169014,0.9743936830231247
2,0,2,0,0.9794,33,0.007751937984496124,0.980486173059768
2,0,2,1,0.9794,20,0.003875968992248062,0.9802631578947368
2,0,2,2,0.9794,34,0.003875968992248062,0.9808206958073149
2,0,2,3,0.9794,34,0.007751937984496124,0.9807091882247992
2,0,2,4,0.9794,33,0.005813953488372093,0.9807091882247992
3,0,2,0,0.9794,304,0.9801980198019802,0.9419354838709677
3,0,2,1,0.9794,293,0.9722772277227723,0.9474972191323693
3,0,2,2,0.9794,309,0.9801980198019802,0.9401557285873192
3,0,2,3,0.9794,306,0.9742574257425742,0.9419354838709677
3,0,2,4,0.9794,311,0.9801980198019802,0.9411568409343716
4,0,2,0,0.9794,20,0.002036659877800407,0.9798181414947882
4,0,2,1,0.9794,40,0.002036659877800407,0.9800399201596807
4,0,2,2,0.9794,40,0.002036659877800407,0.9798181414947882
4,0,2,3,0.9794,40,0.002036659877800407,0.979707252162342
4,0,2,4,0.9794,20,0.004073319755600814,0.979707252162342
5,0,2,0,0.9794,20,0.004484304932735426,0.9810057092665788
5,0,2,1,0.9794,20,0.004484304932735426,0.9811155028546333
5,0,2,2,0.9794,20,0.002242152466367713,0.9810057092665788
5,0,2,3,0.9794,20,0.002242152466367713,0.9811155028546333
5,0,2,4,0.9794,38,0.006726457399103139,0.9811155028546333
6,0,2,0,0.9794,20,0.008350730688935281,0.9797611147976112
6,0,2,1,0.9794,35,0.010438413361169102,0.9798717097987171
6,0,2,2,0.9794,275,0.9812108559498957,0.9699181596991816
6,0,2,3,0.9794,257,0.9812108559498957,0.973457199734572
6,0,2,4,0.9794,20,0.0020876826722338203,0.9797611147976112
7,0,2,0,0.9794,24,0.0038910505836575876,0.9802719572001783
7,0,2,1,0.9794,24,0.0038910505836575876,0.9801604993312528
7,0,2,2,0.9794,81,0.0038910505836575876,0.9811636201515826
7,0,2,3,0.9794,30,0.0038910505836575876,0.9804948729380294
7,0,2,4,0.9794,86,0.0038910505836575876,0.9812750780205083
8,0,2,0,0.9794,20,0.008213552361396304,0.9814978949700864
8,0,2,1,0.9794,20,0.006160164271047228,0.9816086860181698
8,0,2,2,0.9794,20,0.006160164271047228,0.9814978949700864
8,0,2,3,0.9794,20,0.006160164271047228,0.9814978949700864
8,0,2,4,0.9794,20,0.004106776180698152,0.9813871039220031
9,0,2,0,0.9794,20,0.005940594059405941,0.9816483149816483
9,0,2,1,0.9794,38,0.009900990099009901,0.9822044266488711
9,0,2,2,0.9794,20,0.0019801980198019802,0.9813146479813146
9,0,2,3,0.9794,20,0.0019801980198019802,0.9814258703147593
9,0,2,4,0.9794,39,0.007920792079207921,0.9825380936492047
0,1,2,0,0.9794,376,0.9795918367346939,0.9754988913525499
0,1,2,1,0.9794,379,0.9816326530612245,0.9748337028824834
0,1,2,2,0.9794,375,0.9816326530612245,0.9759423503325942
0,1,2,3,0.9794,382,0.9816326530612245,0.9748337028824834
0,1,2,4,0.9794,339,0.9795918367346939,0.9771618625277162
2,1,2,0,0.9794,455,0.9806201550387597,0.9557314897413024
2,1,2,1,0.9794,451,0.9806201550387597,0.9539473684210527
2,1,2,2,0.9794,453,0.9806201550387597,0.9561775200713648
2,1,2,3,0.9794,44,0.001937984496124031,0.9808206958073149
2,1,2,4,0.9794,46,0.001937984496124031,0.9809322033898306
3,1,2,0,0.9794,52,0.0019801980198019802,0.9813125695216908
3,1,2,1,0.9794,50,0.0019801980198019802,0.9812013348164628
3,1,2,2,0.9794,52,0.0019801980198019802,0.9814238042269188
3,1,2,3,0.9794,425,0.9801980198019802,0.9600667408231368
3,1,2,4,0.9794,54,0.0019801980198019802,0.9812013348164628
4,1,2,0,0.9794,74,0.002036659877800407,0.9805943668219117
4,1,2,1,0.9794,326,0.9796334012219959,0.9698381015746286
4,1,2,2,0.9794,83,0.002036659877800407,0.9803725881570193
