source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
4,5,2,2,0.8941,48,0.002,0.9004444444444445
4,5,2,3,0.8941,129,0.898,0.6653333333333333
4,5,2,4,0.8941,133,0.902,0.6543333333333333
6,5,2,0,0.8941,132,0.898,0.6037777777777777
6,5,2,1,0.8941,20,0.002,0.9156666666666666
6,5,2,2,0.8941,20,0.002,0.9156666666666666
6,5,2,3,0.8941,20,0.002,0.9157777777777778
6,5,2,4,0.8941,20,0.002,0.9157777777777778
7,5,2,0,0.8941,99,0.9,0.8795555555555555
7,5,2,1,0.8941,97,0.898,0.8801111111111111
7,5,2,2,0.8941,99,0.9,0.8794444444444445
7,5,2,3,0.8941,99,0.904,0.8802222222222222
7,5,2,4,0.8941,100,0.898,0.8803333333333333
8,5,2,0,0.8941,158,0.904,0.8231111111111111
8,5,2,1,0.8941,156,0.896,0.8306666666666667
8,5,2,2,0.8941,154,0.9,0.8363333333333334
8,5,2,3,0.8941,35,0.008,0.8843333333333333
8,5,2,4,0.8941,156,0.898,0.8321111111111111
9,5,2,0,0.8941,112,0.902,0.8634444444444445
9,5,2,1,0.8941,111,0.896,0.8652222222222222
9,5,2,2,0.8941,114,0.902,0.8623333333333333
9,5,2,3,0.8941,114,0.906,0.8617777777777778
9,5,2,4,0.8941,112,0.9,0.862
0,6,2,0,0.8941,63,0.9,0.8654444444444445
0,6,2,1,0.8941,64,0.898,0.861
0,6,2,2,0.8941,63,0.902,0.8631111111111112
0,6,2,3,0.8941,62,0.896,0.8681111111111111
0,6,2,4,0.8941,66,0.9,0.859
1,6,2,0,0.8941,136,0.898,0.7487777777777778
1,6,2,1,0.8941,135,0.898,0.7465555555555555
1,6,2,2,0.8941,137,0.916,0.7442222222222222
1,6,2,3,0.8941,135,0.902,0.7425555555555555
1,6,2,4,0.8941,138,0.908,0.7417777777777778
2,6,2,0,0.8941,68,0.9,0.8213333333333334
2,6,2,1,0.8941,71,0.902,0.8101111111111111
2,6,2,2,0.8941,68,0.898,0.8205555555555556
2,6,2,3,0.8941,68,0.896,0.822
2,6,2,4,0.8941,68,0.902,0.8217777777777778
3,6,2,0,0.8941,79,0.9,0.834
3,6,2,1,0.8941,80,0.906,0.8287777777777777
3,6,2,2,0.8941,78,0.902,0.8317777777777777
3,6,2,3,0.8941,80,0.902,0.8315555555555556
3,6,2,4,0.8941,80,0.904,0.8356666666666667
4,6,2,0,0.8941,70,0.896,0.8237777777777778
4,6,2,1,0.8941,73,0.906,0.8105555555555556
4,6,2,2,0.8941,68,0.896,0.8286666666666667
4,6,2,3,0.8941,71,0.896,0.819
4,6,2,4,0.8941,70,0.898,0.8252222222222222
5,6,2,0,0.8941,122,0.906,0.6997777777777778
5,6,2,1,0.8941,122,0.9,0.6998888888888889
5,6,2,2,0.8941,39,0.002,0.8597777777777778
5,6,2,3,0.8941,39,0.002,0.8596666666666667
5,6,2,4,0.8941,124,0.904,0.6995555555555556
7,6,2,0,0.8941,106,0.904,0.6856666666666666
7,6,2,1,0.8941,107,0.898,0.6832222222222222
7,6,2,2,0.8941,107,0.912,0.6832222222222222
7,6,2,3,0.8941,108,0.904,0.672
7,6,2,4,0.8941,107,0.898,0.6822222222222222
8,6,2,0,0.8941,125,0.896,0.7703333333333333
8,6,2,1,0.8941,126,0.904,0.7624444444444445
8,6,2,2,0.8941,127,0.906,0.758
8,6,2,3,0.8941,125,0.902,0.766
8,6,2,4,0.8941,123,0.896,0.7734444444444445
9,6,2,0,0.8941,122,0.9,0.7132222222222222
9,6,2,1,0.8941,123,0.902,0.7113333333333334
9,6,2,2,0.8941,20,0.002,0.8817777777777778
9,6,2,3,0.8941,20,0.002,0.8828888888888888
9,6,2,4,0.8941,123,0.898,0.719
